"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP",-0.316290999863514,0,0,0.147347059833863
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP",-0.338616173896162,0,0,0.0837244478543303
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN",0.249456138506434,0,0,0.448440739996119
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP",0.286228685024408,0,0,0.274656540118255
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN",-0.375946584431511,0,0,0.0322415301545412
"GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN",-0.342009877037978,0,0,0.0832375782940843
"GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP",-0.352334641804972,0,0,0.0680558347959119
"GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP",-0.365589032590726,0,0,0.0581621386287394
"GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP",-0.302139874131693,0,0,0.189007066329762
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP",-0.316353306619153,0,0,0.149184817140307
"GSE14769_20MIN_VS_360MIN_LPS_BMDM_UP",-0.37443645298196,0,0,0.0384815307329542
"GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN",0.240681849911648,0,0,0.471402491563055
"GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN",0.289812951203598,0,0,0.26544473279765
"GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP",-0.490303911175416,0,0,0.00170737167074541
"GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP",-0.3961880286415,0,0,0.01545620670359
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN",-0.376960473985061,0,0,0.0416359056550196
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN",-0.404091863122229,0,0,0.0180118330100614
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN",-0.412357406191251,0,0,0.0150004796786918
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN",-0.336830274103126,0,0,0.0901492242153575
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN",-0.370019291489248,0,0,0.0556375515106903
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN",-0.394205507463111,0,0,0.0199492900476569
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN",-0.35865225574884,0,0,0.0675771919580453
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN",-0.363860110904767,0,0,0.0585560188198845
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN",-0.39122424902278,0,0,0.0161686040145288
"GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_UP",-0.305011587169331,0,0,0.179154400661528
"GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP",-0.39342517805237,0,0,0.0330677719172309
"GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_UP",-0.343326424657978,0,0,0.0935569986928861
"GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN",-0.341170077885578,0,0,0.105857043586215
"GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN",-0.302626848520949,0,0,0.174750599183695
"GSE17721_CTRL_VS_POLYIC_8H_BMDM_UP",-0.330460548884287,0,0,0.105101108037336
"GSE17721_CTRL_VS_POLYIC_12H_BMDM_UP",-0.338488887550396,0,0,0.0749128207394312
"GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDM_UP",-0.328989269936998,0,0,0.0922631818517634
"GSE17721_LPS_VS_POLYIC_2H_BMDM_DN",-0.317593660325134,0,0,0.114564928983362
"GSE17721_LPS_VS_POLYIC_24H_BMDM_UP",-0.373851131549515,0,0,0.0414506417175185
"GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDM_UP",-0.306321625892647,0,0,0.154474503901302
"GSE17721_POLYIC_VS_CPG_4H_BMDM_UP",-0.328600191569618,0,0,0.124890387498973
"GSE17721_POLYIC_VS_CPG_12H_BMDM_UP",-0.312611916439275,0,0,0.122543576796681
"GSE17721_LPS_VS_CPG_8H_BMDM_DN",-0.318616745673989,0,0,0.144721566754638
"GSE17721_0.5H_VS_12H_LPS_BMDM_DN",-0.301223068504193,0,0,0.174051695122314
"GSE17721_12H_VS_24H_LPS_BMDM_DN",-0.339112233058273,0,0,0.0813979517448392
"GSE17721_0.5H_VS_4H_POLYIC_BMDM_DN",-0.312018766713124,0,0,0.153184630267542
"GSE17721_0.5H_VS_8H_POLYIC_BMDM_UP",-0.31787754093658,0,0,0.13037693943086
"GSE17721_0.5H_VS_8H_PAM3CSK4_BMDM_UP",-0.327385048724834,0,0,0.0833730660178097
"GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_DN",-0.370827968609357,0,0,0.0542530747035962
"GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN",-0.47264879058055,0,0,0.00256105750611811
"GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN",-0.326224575352315,0,0,0.107258755590769
"GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_DN",-0.356483758802521,0,0,0.0592383736197754
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP",-0.351061796672408,0,0,0.0761497438646337
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN",-0.334396685590263,0,0,0.0907834994819061
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN",-0.344515523996029,0,0,0.0937789699153866
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN",-0.319358854217667,0,0,0.127626032388219
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN",-0.359574482153849,0,0,0.0737646836716572
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN",-0.32381385360159,0,0,0.120581764874045
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN",-0.342049337281456,0,0,0.0946558592785427
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN",-0.35739415659921,0,0,0.0605952138899297
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN",-0.287152677752054,0,0,0.219313816714395
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN",-0.317979166942958,0,0,0.147196200364574
"GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN",-0.317061815904271,0,0,0.121971380021536
"GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN",-0.399462593601476,0,0,0.0292212462993148
"GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP",-0.306397087548122,0,0,0.192177718124118
"GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN",-0.313755466920751,0,0,0.167426956692483
"GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN",-0.332076743337165,0,0,0.107247775419841
"GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN",-0.318961453528002,0,0,0.116791063167149
"GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN",-0.339800253551546,0,0,0.0770141566771298
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP",-0.369294541546246,0,0,0.0561619513288556
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP",-0.395187910639221,0,0,0.027594817813669
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP",-0.302124363127039,0,0,0.195966891744138
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN",-0.319798768753838,0,0,0.117379699689275
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN",-0.333533891169663,0,0,0.0889540640458357
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP",-0.295646883452378,0,0,0.199297692272619
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP",-0.375579303037477,0,0,0.0388482489239734
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN",-0.317895171235641,0,0,0.133937699414854
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN",-0.327732686487191,0,0,0.111524813462298
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN",-0.345652031904296,0,0,0.0758427289131692
"GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN",-0.293605960499051,0,0,0.200512859014037
"GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN",-0.337565080284497,0,0,0.118381458791716
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP",-0.346666991062607,0,0,0.0759085532918031
"GSE22886_CD8_VS_CD4_NAIVE_TCELL_UP",-0.366578410952209,0,0,0.058485982569996
"GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN",-0.312871030314105,0,0,0.144550076903757
"GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_DN",-0.321766241710638,0,0,0.118197561930181
"GSE22886_TCELL_VS_BCELL_NAIVE_UP",0.291622523514911,0,0,0.268157150389988
"GSE22886_CD4_TCELL_VS_BCELL_NAIVE_UP",0.334316303667169,0,0,0.259186495341082
"GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN",-0.330786301696062,0,0,0.0831485766998743
"GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN",-0.334502981395934,0,0,0.107955624751678
"GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP",0.232350802188628,0,0,0.562408939500195
"GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN",-0.431728127211635,0,0,0.012864847007477
"GSE22886_NEUTROPHIL_VS_DC_DN",-0.333309932316807,0,0,0.0924968602626324
"GSE22886_DC_VS_MONOCYTE_UP",-0.338383579506633,0,0,0.0910292654523591
"GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN",-0.359313303086889,0,0,0.074061759663331
"GSE22886_NAIVE_TCELL_VS_DC_UP",0.299138505443203,0,0,0.227550982607568
"GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN",-0.365058948593945,0,0,0.0573231480065045
"GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",-0.33422973622245,0,0,0.0913232820383869
"GSE22886_NAIVE_BCELL_VS_DC_DN",-0.337066783104834,0,0,0.105760033832196
"GSE22886_NAIVE_CD8_TCELL_VS_DC_UP",0.266094095138692,0,0,0.353566114766883
"GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN",-0.347093017826856,0,0,0.0809079633084643
"GSE22886_NAIVE_CD4_TCELL_VS_DC_UP",0.33835428123654,0,0,0.231798192809256
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_UP",0.315870584268288,0,0,0.224246437405599
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN",-0.407671296400841,0,0,0.0159761206334035
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN",-0.332962652847067,0,0,0.101423868020069
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN",-0.374663510687552,0,0,0.0457270379304664
"GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN",-0.371647114753468,0,0,0.0411577006277334
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN",0.269303262677398,0,0,0.333620274500361
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_DN",-0.383157554969287,0,0,0.0463940260270611
"GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_UP",0.278063778354722,0,0,0.32564495756608
"GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN",-0.357825678643816,0,0,0.0572705445764688
"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN",-0.331589809161339,0,0,0.101301829324031
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN",-0.359397038673552,0,0,0.0662968787044759
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN",-0.365051384702006,0,0,0.0392246175937037
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN",-0.332498414023936,0,0,0.0815281059609963
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP",-0.336600816747521,0,0,0.0912869781790299
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",-0.373369455419434,0,0,0.0383681410233347
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN",-0.352576803575538,0,0,0.0656511945654363
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN",-0.354440500140376,0,0,0.0748919893209213
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN",-0.417496011614779,0,0,0.015285041623816
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP",-0.352852313721546,0,0,0.0675631361137825
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP",-0.39277632908707,0,0,0.0238375352492532
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_DN",-0.303182215374639,0,0,0.183733844025992
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP",-0.338667987370366,0,0,0.0733961602363117
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN",-0.35471058050648,0,0,0.0781576132657298
"GSE25087_FETAL_VS_ADULT_TREG_UP",-0.354771981024107,0,0,0.0902479071651345
"GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP",-0.342048954550709,0,0,0.0803632886919799
"GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP",-0.310862047663409,0,0,0.107363189310051
"GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP",-0.300722709897133,0,0,0.226334493129687
"GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_UP",-0.27781377575198,0,0,0.250794202774612
"GSE2706_2H_VS_8H_R848_STIM_DC_DN",-0.343081582806901,0,0,0.0948263878224904
"GSE2706_2H_VS_8H_LPS_STIM_DC_DN",-0.318003468344164,0,0,0.116616059039053
"GSE27786_LSK_VS_CD4_TCELL_UP",-0.359107354988917,0,0,0.0625864468287581
"GSE27786_LSK_VS_NKCELL_UP",-0.334895040366941,0,0,0.105882961941748
"GSE27786_LSK_VS_NKTCELL_UP",-0.334303525716904,0,0,0.0908181396918413
"GSE27786_LSK_VS_NEUTROPHIL_UP",-0.384603599001845,0,0,0.0336277985585943
"GSE27786_LSK_VS_MONO_MAC_UP",-0.322494160631992,0,0,0.144865464581363
"GSE27786_LIN_NEG_VS_CD4_TCELL_UP",-0.357634970558416,0,0,0.0629125204476895
"GSE27786_LIN_NEG_VS_NKTCELL_UP",-0.319405154877505,0,0,0.136428705540894
"GSE27786_LIN_NEG_VS_MONO_MAC_UP",-0.336143170568049,0,0,0.0862014477669023
"GSE27786_BCELL_VS_MONO_MAC_DN",0.264748488185037,0,0,0.35212936634408
"GSE27786_CD4_TCELL_VS_NKCELL_DN",-0.31616606875915,0,0,0.136428032721456
"GSE27786_CD8_TCELL_VS_NEUTROPHIL_UP",-0.383424908061974,0,0,0.0374255870227393
"GSE27786_NKCELL_VS_ERYTHROBLAST_UP",-0.338693897750559,0,0,0.0673192258751046
"GSE27786_NKCELL_VS_NEUTROPHIL_UP",-0.348324064311813,0,0,0.0784840203487808
"GSE27786_NKTCELL_VS_ERYTHROBLAST_DN",0.253011388665451,0,0,0.395885148655001
"GSE27786_NEUTROPHIL_VS_MONO_MAC_DN",-0.332134503233407,0,0,0.106286288996872
"GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN",0.312573135254471,0,0,0.229543694685475
"GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",-0.380023792497161,0,0,0.0383186072434381
"GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",-0.377593212470606,0,0,0.0416916338205274
"GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN",-0.39108245252953,0,0,0.0286658717351466
"GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN",-0.380311902031412,0,0,0.032504248649078
"GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN",-0.32793748477354,0,0,0.0947902336879829
"GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN",-0.307071141340375,0,0,0.186534247213595
"GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN",-0.31412321137441,0,0,0.120439363551718
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_DN",-0.300136301486897,0,0,0.168556807305819
"GSE30083_SP2_VS_SP4_THYMOCYTE_DN",-0.320966421245976,0,0,0.107183277842257
"GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP",-0.384633474946102,0,0,0.0319522412668069
"GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP",-0.302588824394891,0,0,0.207518312109216
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN",-0.427758854780651,0,0,0.00896370127141339
"GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN",-0.400819481922547,0,0,0.0233284446101848
"GSE31082_DN_VS_DP_THYMOCYTE_UP",-0.366545603476947,0,0,0.0625911197099635
"GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP",-0.355630502023815,0,0,0.0818485010695639
"GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN",-0.310485132199089,0,0,0.144194679985901
"GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN",0.262250835875464,0,0,0.36777141133645
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP",-0.308109992891288,0,0,0.161259756607456
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP",-0.324961997182764,0,0,0.12470195894276
"GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN",0.242521133927944,0,0,0.433170800224737
"GSE36392_EOSINOPHIL_VS_MAC_IL25_TREATED_LUNG_DN",-0.348574785233321,0,0,0.0806967153624892
"GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN",0.251640022822685,0,0,0.447625036315589
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP",0.251421616090321,0,0,0.431889895560736
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN",-0.384692158182198,0,0,0.0434355353037632
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",-0.429235995617335,0,0,0.0145468066347509
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN",-0.4260027678066,0,0,0.00890802610823691
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN",-0.417288761778972,0,0,0.0158859798930225
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN",0.309343769781789,0,0,0.232785382207487
"GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP",-0.328390083207212,0,0,0.0995326964507914
