"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN",0.244899152170302,0,0,0.554802980695887
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN",0.290048881599275,0,0,0.459827570449353
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN",0.303839362640362,0,0,0.441207840113103
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP",0.298444385824914,0,0,0.454631959990474
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN",0.259304166483461,0,0,0.517523697925238
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN",0.329056573694647,0,0,0.400712550607287
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP",0.246708710073485,0,0,0.514266692663234
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN",0.309606977429683,0,0,0.478072334682861
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN",0.254644273229586,0,0,0.487588797805066
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN",0.264186528124847,0,0,0.483787103781969
"GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN",-0.366076566804769,0,0,0.50877518453727
"GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN",0.288029407574548,0,0,0.453731164153896
"GSE20366_CD103_KLRG1_DP_VS_DN_TREG_UP",0.232343231625629,0,0,0.568191935749317
"GSE20715_0H_VS_48H_OZONE_LUNG_DN",0.301041283154831,0,0,0.449470581240622
"GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN",0.258889435149913,0,0,0.513201736500658
"GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN",0.263182139600197,0,0,0.50732187734293
"GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_UP",0.228053858602779,0,0,0.600018924031611
"GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP",0.273999732207703,0,0,0.481893176144826
"GSE22886_NAIVE_TCELL_VS_DC_DN",0.296027495521051,0,0,0.470285541277944
"GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN",0.249282988511181,0,0,0.495578712203204
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN",0.246112284011388,0,0,0.488162741301414
"GSE22886_CTRL_VS_LPS_24H_DC_UP",0.234846159429864,0,0,0.529448256910986
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN",0.294572053939044,0,0,0.455527003284699
"GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN",0.266209893736963,0,0,0.45716329678773
"GSE24142_DN2_VS_DN3_THYMOCYTE_UP",0.210333693600577,0,0,0.565210189971971
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP",-0.34094809745099,0,0,0.529970995970395
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_UP",-0.358835638964095,0,0,0.506908677162891
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN",0.292774602362138,0,0,0.456299611499612
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN",0.246651496327197,0,0,0.496344058341795
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP",0.268958606616939,0,0,0.486791542959964
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP",0.292576055277526,0,0,0.449106297103706
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN",0.278153285456066,0,0,0.451755696934644
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP",0.304379005554191,0,0,0.47317016249792
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP",0.369837694447679,0,0,0.265657579847054
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP",0.299751211554557,0,0,0.45464022096939
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP",0.276957577581548,0,0,0.484262480376766
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP",0.271408512843714,0,0,0.465118265158919
"GSE25087_TREG_VS_TCONV_FETUS_UP",0.263274833179438,0,0,0.480801417817017
"GSE25087_TREG_VS_TCONV_ADULT_UP",0.290455911238167,0,0,0.451730589631975
"GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN",0.27978741838211,0,0,0.5156282541334
"GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_UP",-0.358408618249441,0,0,0.500803435613855
"GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_DN",0.291410655238687,0,0,0.454044100217098
"GSE27786_LIN_NEG_VS_CD8_TCELL_UP",0.26818067217262,0,0,0.457801721397511
"GSE27786_NEUTROPHIL_VS_MONO_MAC_UP",-0.349646463017551,0,0,0.542740334402496
"GSE28237_EARLY_VS_LATE_GC_BCELL_DN",-0.346203328428765,0,0,0.543808320878882
"GSE2826_XID_VS_BTK_KO_BCELL_DN",0.243247536820482,0,0,0.524273711792114
"GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN",0.260045336911349,0,0,0.511942085984191
"GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",0.30408706518365,0,0,0.454281491583209
"GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",0.266126927179384,0,0,0.479582957393484
"GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN",0.268347559874094,0,0,0.481723271255061
"GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN",0.274745906086804,0,0,0.466592410622384
"GSE29618_MONOCYTE_VS_MDC_DN",0.255732580279799,0,0,0.48118544799073
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_UP",-0.365537879386581,0,0,0.507078966744453
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN",0.234210128530869,0,0,0.553847927831068
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP",-0.340793682737461,0,0,0.559298403400517
"GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP",0.268123172570306,0,0,0.486106564240977
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN",0.257084481874033,0,0,0.487584584479402
"GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN",0.30057836447109,0,0,0.452266212088927
"GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN",-0.350947738886483,0,0,0.5129850300488
"GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN",0.274132851818302,0,0,0.484619798977694
"GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP",0.248386151272334,0,0,0.52228999724442
"GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN",-0.352414043360208,0,0,0.506324653713825
"GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN",0.271164757413666,0,0,0.460919112937338
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN",0.250396265417633,0,0,0.50523378952336
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",0.294515557767543,0,0,0.473222440717178
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN",0.251002538717903,0,0,0.496787531422826
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN",0.310142220214994,0,0,0.444790931174089
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN",0.265813756251173,0,0,0.486018303677746
"GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_UP",0.230991847540737,0,0,0.578648811799119
"GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_UP",0.26362975840084,0,0,0.488798478714268
"GSE3982_EOSINOPHIL_VS_DC_DN",0.262594808867562,0,0,0.483262775625098
"GSE3982_DC_VS_NKCELL_DN",0.240989724636384,0,0,0.524614234855388
"GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP",0.223693638792231,0,0,0.566031031197904
"GSE3982_MAC_VS_NKCELL_UP",0.271680756647322,0,0,0.484497902097902
"GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP",0.258346059450198,0,0,0.509614534412955
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN",0.31314430117935,0,0,0.394737012571916
"GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP",0.267277782730839,0,0,0.477283647621728
"GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_UP",0.227904826168074,0,0,0.536883101921039
"GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN",0.29077849671315,0,0,0.46370522317189
"GSE6269_HEALTHY_VS_STREP_PNEUMO_INF_PBMC_UP",-0.3706879309546,0,0,0.501237176097731
"GSE6269_FLU_VS_E_COLI_INF_PBMC_DN",-0.360540644895992,0,0,0.501713572133763
"GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN",0.2643203153206,0,0,0.481904962608065
"GSE7460_CD8_TCELL_VS_TREG_ACT_DN",0.243919620124805,0,0,0.513095038544728
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP",0.361372593209636,0,0,0.328427149321267
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP",-0.304036694555449,0,0,0.67058176168879
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_DN",-0.322830017784983,0,0,0.555268278178048
"GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN",-0.364562223536384,0,0,0.509671563219886
"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN",-0.358493332632886,0,0,0.511389855567855
"GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN",-0.358486845883743,0,0,0.52796982548961
"GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN",-0.34825895431986,0,0,0.540521594319265
"GSE369_SOCS3_KO_VS_IFNG_KO_LIVER_DN",0.327490353815899,0,0,0.465949328169923
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN",0.244584962910441,0,0,0.527407985164376
"GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP",0.248674755808701,0,0,0.515951682952023
"GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN",0.238847324921182,0,0,0.523905973217066
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP",0.308035300849462,0,0,0.435059340659341
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP",-0.349020501318473,0,0,0.51608129296232
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN",0.237206339316194,0,0,0.510857753221023
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP",0.257308273959576,0,0,0.485372898309121
"GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN",0.255886192769049,0,0,0.523776285086852
"GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP",0.257664763089123,0,0,0.515280917977051
"GSE2585_THYMIC_DC_VS_MTEC_DN",0.263522939296706,0,0,0.479393091224042
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN",-0.336869001825731,0,0,0.556206194542723
"GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN",0.263740044617758,0,0,0.454975708502024
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP",0.250488037958612,0,0,0.565950493895184
"GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN",-0.328337804267372,0,0,0.552321789786835
"GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP",0.252086682088155,0,0,0.485329355218284
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN",0.234133573128743,0,0,0.568132078110011
"GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP",0.30451607006287,0,0,0.467738643907065
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN",0.233743229194433,0,0,0.521907938835581
"GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_UP",0.276529327104677,0,0,0.454540803413416
"GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP",-0.368849546275665,0,0,0.492092370563165
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN",0.271669832709054,0,0,0.468712256164888
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP",0.275575627302371,0,0,0.474083329253366
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP",-0.392773976300903,0,0,0.39920532892937
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",0.299431281540173,0,0,0.464462274567538
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP",0.23634676080507,0,0,0.567930050337895
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP",0.23630667667341,0,0,0.566389421684062
"GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN",0.265391077782328,0,0,0.479950674763833
"GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP",-0.353540857187007,0,0,0.512962832049189
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN",0.305839218019055,0,0,0.450885101214575
"GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_DN",0.284653214924512,0,0,0.481403043703934
"GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_UP",-0.32028903371745,0,0,0.61840122066563
"GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN",0.233249037221937,0,0,0.602748112611453
"GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP",0.284481548980512,0,0,0.453896553767157
"GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",0.265223296285191,0,0,0.513927843099227
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN",0.286680102670687,0,0,0.456119718098666
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP",0.245728640699841,0,0,0.485291521110468
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP",-0.341668101800044,0,0,0.52202432704721
"GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",-0.350974027354997,0,0,0.519744900752573
"GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_DN",0.271031579903233,0,0,0.479988655213918
"GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN",-0.343550074413725,0,0,0.520717098268735
"GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP",0.244278794609542,0,0,0.570328242154957
"GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_UP",0.223814501548669,0,0,0.569481466061548
"GSE11818_WT_VS_DICER_KO_TREG_UP",-0.368776100775851,0,0,0.509639381397712
"GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN",-0.395896462618909,0,0,0.430347606012086
"GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP",-0.408641487084155,0,0,0.405354940905406
"GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP",0.314864151881782,0,0,0.457928720768626
"GSE14415_INDUCED_VS_NATURAL_TREG_DN",0.320576271849159,0,0,0.42524597207304
"GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_DN",0.34219828280424,0,0,0.38619397993311
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP",0.366149740318705,0,0,0.298308232118758
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP",0.293379839349524,0,0,0.464432415212053
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_2H_UP",0.353864729186984,0,0,0.35173657219973
"GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP",0.269444825642135,0,0,0.487004360247498
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN",0.278831068053361,0,0,0.466522458263203
"GSE13547_WT_VS_ZFX_KO_BCELL_DN",0.278172570658854,0,0,0.483408621100262
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN",0.275681401470568,0,0,0.485129327935223
"GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP",0.236940285320449,0,0,0.514191651073385
"GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",0.272383055218326,0,0,0.483984754289973
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_UP",0.26879796152668,0,0,0.465376556322934
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",0.299404360685929,0,0,0.472732509027246
"GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP",0.271461283759063,0,0,0.481375466638625
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP",0.248307715825906,0,0,0.503680459181059
"GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN",0.251881321623423,0,0,0.486148424051582
"GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP",0.260399231541802,0,0,0.486534451209793
"GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP",0.300741550402402,0,0,0.460173122632885
"GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP",0.294543273805865,0,0,0.458621977275695
"GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN",-0.334528661074917,0,0,0.555445864950382
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP",0.250901736046831,0,0,0.516413787066419
"GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP",0.281041021510836,0,0,0.454464698809962
"GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP",0.262423400005967,0,0,0.522664099809964
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_DN",0.279426927567484,0,0,0.46358858497087
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN",0.251139377342879,0,0,0.498122608139783
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP",0.273879151171773,0,0,0.482729739328077
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP",0.257729319713167,0,0,0.480545868945869
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP",0.256699409451665,0,0,0.508318226190927
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP",0.279474274451693,0,0,0.467627656145592
"GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN",0.289447897866288,0,0,0.445815584271532
"GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_UP",0.296331753802759,0,0,0.463644970414201
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN",0.241641455934702,0,0,0.522854142493426
"GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_DN",0.296734725234326,0,0,0.445236167341431
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_DN",0.278171713260502,0,0,0.462420075618162
"GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN",0.227851393525114,0,0,0.537907183965433
"GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN",-0.352168520444741,0,0,0.526536065311766
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN",-0.371393944333977,0,0,0.511533511502791
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",0.269701554301064,0,0,0.481438622695649
